weight,status,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,BEDROOMS_PER_SQFT,LOG_SQFT
5.1965,2,1,3,0,Suburban,,1,1,Land-Home,3,260000,2700,1,202306,1.1242,23060173,0.37037037037037035,7.901377353792616
7.794700000000001,2,1,3,0,Rural,West,1,1,Land-Home,2,250000,2100,3,202306,1.1242,23060174,1.4285714285714286,7.650168700845001
7.794700000000001,2,1,3,0,Rural,West,1,1,Land-Home,2,120000,880,1,202306,1.1242,23060175,1.1363636363636362,6.78105762593618
7.794700000000001,1,1,3,0,Rural,West,3,1,Land-Home,2,160000,1700,3,202306,1.1242,23060176,1.7647058823529413,7.438971592395862
7.794700000000001,2,1,4,0,Urban,West,3,1,Land-Home,2,200000,1300,1,202306,1.1242,23060177,0.7692307692307693,7.170888478512505
7.794700000000001,1,1,4,0,Rural,West,3,2,Land-Home,2,180000,2300,3,202306,1.1242,23060178,1.3043478260869565,7.741099090035366
7.794700000000001,1,1,4,0,Rural,West,3,1,Vehicle,2,150000,1600,3,202306,1.1242,23060179,1.875,7.3783837129967145
7.794700000000001,2,1,4,0,Suburban,West,3,2,Vehicle,2,250000,2300,3,202306,1.1242,23060180,1.3043478260869565,7.741099090035366
28.2286,2,1,5,0,Rural,South,1,3,Land-Home,2,160000,1800,3,202306,1.1242,23060181,1.6666666666666667,7.496097345175956
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,130000,1500,3,202306,1.1242,23060183,2.0,7.313886831633462
7.794700000000001,2,1,3,0,Rural,West,1,1,Land-Home,2,170000,880,1,202306,1.1242,23060184,1.1363636363636362,6.78105762593618
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,110000,880,1,202306,1.1242,23060185,1.1363636363636362,6.78105762593618
7.794700000000001,2,1,3,0,Urban,West,3,1,Land-Home,2,170000,2100,3,202306,1.1242,23060186,1.4285714285714286,7.650168700845001
7.794700000000001,2,1,4,0,Urban,West,3,1,Vehicle,2,140000,1200,3,202306,1.1242,23060187,2.5,7.0909098220799835
5.1965,2,1,4,0,Urban,,3,1,Land-Home,3,190000,2700,1,202306,1.1242,23060188,0.37037037037037035,7.901377353792616
7.794700000000001,2,1,3,0,Urban,West,3,2,Land-Home,2,150000,1500,3,202306,1.1242,23060189,2.0,7.313886831633462
7.794700000000001,2,1,4,0,Urban,West,3,1,Land-Home,2,130000,880,1,202306,1.1242,23060190,1.1363636363636362,6.78105762593618
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,170000,1600,3,202306,1.1242,23060191,1.875,7.3783837129967145
7.794700000000001,2,1,4,0,Urban,West,3,3,Land-Home,2,200000,1100,1,202306,1.1242,23060192,0.9090909090909091,7.00397413672268
7.794700000000001,2,1,3,0,Urban,West,3,1,Vehicle,2,150000,1600,3,202306,1.1242,23060193,1.875,7.3783837129967145
5.1965,2,1,4,0,Urban,,3,1,Vehicle,3,190000,2700,1,202306,1.1242,23060194,0.37037037037037035,7.901377353792616
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,120000,1100,3,202306,1.1242,23060195,2.7272727272727275,7.00397413672268
7.794700000000001,2,1,3,0,Urban,West,3,1,Land-Home,2,140000,1200,1,202306,1.1242,23060196,0.8333333333333334,7.0909098220799835
7.794700000000001,2,1,3,0,Urban,West,1,1,Land-Home,2,250000,880,1,202306,1.1242,23060197,1.1363636363636362,6.78105762593618
7.794700000000001,1,1,3,0,Urban,West,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060198,1.875,7.3783837129967145
6.6955,2,1,5,0,,West,4,3,Land-Home,2,110000,1200,3,202306,1.1242,23060199,2.5,7.0909098220799835
6.6955,2,1,5,0,,West,4,3,Land-Home,2,150000,1700,3,202306,1.1242,23060200,1.7647058823529413,7.438971592395862
6.741700000000001,2,1,3,0,Suburban,Northeast,1,1,Land-Home,2,140000,950,1,202306,1.1242,23060201,1.0526315789473684,6.85751406254539
6.741700000000001,2,1,3,0,Rural,Northeast,1,1,Land-Home,2,150000,1200,1,202306,1.1242,23060202,0.8333333333333334,7.0909098220799835
6.741700000000001,2,1,3,0,Suburban,Northeast,1,1,Land-Home,2,160000,1700,3,202306,1.1242,23060203,1.7647058823529413,7.438971592395862
6.741700000000001,2,1,3,0,Suburban,South,1,1,Vehicle,2,78000,1100,3,202306,1.1242,23060204,2.7272727272727275,7.00397413672268
28.2286,2,1,3,0,Urban,South,1,1,Land-Home,2,200000,1400,1,202306,1.1242,23060205,0.7142857142857143,7.244941546337007
28.2286,2,1,5,0,Rural,South,1,2,Land-Home,2,190000,2500,3,202306,1.1242,23060206,1.2,7.824445930877619
28.2286,2,1,5,0,Urban,South,1,1,Land-Home,2,160000,1700,3,202306,1.1242,23060207,1.7647058823529413,7.438971592395862
28.2286,2,1,3,0,Urban,South,1,1,Land-Home,2,180000,2100,3,202306,1.1242,23060208,1.4285714285714286,7.650168700845001
28.2286,2,1,5,0,Rural,South,1,1,Other,2,150000,2000,3,202306,1.1242,23060209,1.5,7.601402334583733
18.819000000000003,2,1,4,0,Rural,,1,1,Vehicle,3,240000,3000,3,202306,1.1242,23060210,1.0,8.006700845440367
28.2286,2,1,4,0,Urban,South,1,1,Vehicle,2,130000,1100,1,202306,1.1242,23060211,0.9090909090909091,7.00397413672268
28.2286,2,1,3,0,Suburban,South,1,1,Land-Home,2,160000,1300,1,202306,1.1242,23060212,0.7692307692307693,7.170888478512505
28.2286,1,1,5,0,Rural,South,1,1,Land-Home,2,240000,2500,3,202306,1.1242,23060213,1.2,7.824445930877619
28.2286,2,1,5,0,Rural,South,1,1,Land-Home,2,130000,1700,3,202306,1.1242,23060214,1.7647058823529413,7.438971592395862
28.2286,2,1,4,0,Suburban,South,1,1,Land-Home,2,160000,1700,3,202306,1.1242,23060215,1.7647058823529413,7.438971592395862
28.2286,2,1,4,0,Rural,South,1,1,Land-Home,2,200000,2500,3,202306,1.1242,23060216,1.2,7.824445930877619
28.2286,2,1,3,0,Rural,South,1,1,Vehicle,2,150000,1900,3,202306,1.1242,23060217,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Rural,South,1,1,Vehicle,2,130000,1100,3,202306,1.1242,23060218,2.7272727272727275,7.00397413672268
6.6955,2,1,3,0,Suburban,Midwest,1,1,Land-Home,2,190000,2400,3,202306,1.1242,23060219,1.25,7.783640596221253
6.6955,2,1,3,0,Rural,Midwest,1,1,Vehicle,2,170000,1500,3,202306,1.1242,23060220,2.0,7.313886831633462
6.6955,2,1,3,0,Suburban,Midwest,1,1,Land-Home,2,210000,1600,3,202306,1.1242,23060221,1.875,7.3783837129967145
6.6955,2,1,3,0,Suburban,Midwest,1,1,Vehicle,2,140000,1700,3,202306,1.1242,23060222,1.7647058823529413,7.438971592395862
6.6955,2,1,3,0,Suburban,Midwest,1,1,Land-Home,2,130000,1600,3,202306,1.1242,23060223,1.875,7.3783837129967145
6.6955,2,1,3,0,Rural,Midwest,1,2,Land-Home,2,180000,1900,3,202306,1.1242,23060224,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060225,1.875,7.3783837129967145
28.2286,2,1,3,0,Rural,South,2,1,Land-Home,2,140000,1800,3,202306,1.1242,23060226,1.6666666666666667,7.496097345175956
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,190000,2200,3,202306,1.1242,23060227,1.3636363636363638,7.696667081526462
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,1900,3,202306,1.1242,23060228,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,120000,1600,3,202306,1.1242,23060229,1.875,7.3783837129967145
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,120000,2100,3,202306,1.1242,23060230,1.4285714285714286,7.650168700845001
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,160000,2200,3,202306,1.1242,23060231,1.3636363636363638,7.696667081526462
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1400,3,202306,1.1242,23060232,2.142857142857143,7.244941546337007
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1500,3,202306,1.1242,23060233,2.0,7.313886831633462
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,170000,1600,3,202306,1.1242,23060234,1.875,7.3783837129967145
6.6955,2,1,3,0,Urban,Midwest,1,1,Vehicle,2,150000,1600,3,202306,1.1242,23060235,1.875,7.3783837129967145
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1200,3,202306,1.1242,23060236,2.5,7.0909098220799835
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,150000,1200,3,202306,1.1242,23060237,2.5,7.0909098220799835
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1800,3,202306,1.1242,23060238,1.6666666666666667,7.496097345175956
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1700,3,202306,1.1242,23060239,1.7647058823529413,7.438971592395862
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,170000,2000,3,202306,1.1242,23060240,1.5,7.601402334583733
6.6955,2,1,3,0,Urban,Midwest,1,1,Other,2,160000,1600,3,202306,1.1242,23060241,1.875,7.3783837129967145
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1600,3,202306,1.1242,23060242,1.875,7.3783837129967145
6.6955,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,120000,1500,3,202306,1.1242,23060243,2.0,7.313886831633462
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,140000,1200,3,202306,1.1242,23060244,2.5,7.0909098220799835
28.2286,2,1,5,0,Rural,South,1,1,Land-Home,2,160000,1800,3,202306,1.1242,23060245,1.6666666666666667,7.496097345175956
28.2286,2,1,5,0,Rural,South,1,1,Land-Home,2,170000,2300,3,202306,1.1242,23060246,1.3043478260869565,7.741099090035366
6.6955,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,200000,2400,3,202306,1.1242,23060247,1.25,7.783640596221253
6.6955,2,1,3,0,Rural,Midwest,1,1,Vehicle,2,140000,1600,3,202306,1.1242,23060248,1.875,7.3783837129967145
6.6955,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,110000,1300,3,202306,1.1242,23060249,2.307692307692308,7.170888478512505
6.6955,2,1,3,0,Rural,Midwest,1,1,Vehicle,2,150000,1600,3,202306,1.1242,23060250,1.875,7.3783837129967145
6.6955,2,1,3,0,Urban,Midwest,1,1,Vehicle,2,150000,1600,3,202306,1.1242,23060251,1.875,7.3783837129967145
6.6955,2,1,3,0,Rural,Midwest,1,1,Vehicle,2,170000,2100,3,202306,1.1242,23060252,1.4285714285714286,7.650168700845001
6.6955,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,150000,1700,3,202306,1.1242,23060253,1.7647058823529413,7.438971592395862
6.6955,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,130000,1600,3,202306,1.1242,23060254,1.875,7.3783837129967145
6.6955,2,1,3,0,Suburban,Midwest,1,1,Land-Home,2,190000,2400,3,202306,1.1242,23060255,1.25,7.783640596221253
6.6955,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060256,1.875,7.3783837129967145
7.794700000000001,2,1,5,0,Urban,West,3,1,Land-Home,2,160000,1800,3,202306,1.1242,23060257,1.6666666666666667,7.496097345175956
7.794700000000001,1,1,3,0,Rural,West,1,1,Land-Home,2,170000,2000,3,202306,1.1242,23060258,1.5,7.601402334583733
7.794700000000001,2,1,3,0,Rural,West,1,1,Land-Home,2,120000,1800,3,202306,1.1242,23060259,1.6666666666666667,7.496097345175956
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,160000,1700,3,202306,1.1242,23060260,1.7647058823529413,7.438971592395862
7.794700000000001,2,1,3,0,Suburban,West,1,1,Land-Home,2,250000,2100,1,202306,1.1242,23060261,0.47619047619047616,7.650168700845001
7.794700000000001,2,1,5,0,Suburban,West,1,1,Land-Home,2,92000,1200,3,202306,1.1242,23060262,2.5,7.0909098220799835
28.2286,2,1,3,0,Suburban,South,1,1,Vehicle,2,150000,1700,3,202306,1.1242,23060263,1.7647058823529413,7.438971592395862
28.2286,2,1,3,0,Rural,South,1,1,Vehicle,2,110000,1500,3,202306,1.1242,23060264,2.0,7.313886831633462
28.2286,2,1,3,0,Rural,South,1,2,Vehicle,2,240000,2100,3,202306,1.1242,23060265,1.4285714285714286,7.650168700845001
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,1800,3,202306,1.1242,23060266,1.6666666666666667,7.496097345175956
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,130000,1600,3,202306,1.1242,23060267,1.875,7.3783837129967145
6.6955,2,1,4,0,Urban,Midwest,1,1,Vehicle,2,190000,2400,3,202306,1.1242,23060268,1.25,7.783640596221253
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,100000,1600,3,202306,1.1242,23060269,1.875,7.3783837129967145
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,150000,2100,3,202306,1.1242,23060270,1.4285714285714286,7.650168700845001
7.794700000000001,2,1,5,0,Suburban,West,1,1,Land-Home,2,300000,880,1,202306,1.1242,23060271,1.1363636363636362,6.78105762593618
7.794700000000001,2,1,3,0,Suburban,West,3,1,Vehicle,2,220000,1600,3,202306,1.1242,23060273,1.875,7.3783837129967145
7.794700000000001,1,1,3,0,Suburban,West,1,1,Land-Home,2,160000,880,1,202306,1.1242,23060274,1.1363636363636362,6.78105762593618
6.741700000000001,2,1,3,0,Rural,Northeast,1,1,Land-Home,2,130000,1300,3,202306,1.1242,23060275,2.307692307692308,7.170888478512505
6.741700000000001,2,1,3,0,Urban,Northeast,1,1,Land-Home,2,180000,1700,3,202306,1.1242,23060276,1.7647058823529413,7.438971592395862
6.741700000000001,2,1,3,0,Rural,Northeast,1,1,Land-Home,2,150000,950,1,202306,1.1242,23060278,1.0526315789473684,6.85751406254539
6.741700000000001,2,1,3,0,Urban,Northeast,1,2,Land-Home,2,120000,1300,3,202306,1.1242,23060279,2.307692307692308,7.170888478512505
6.741700000000001,2,1,3,0,Suburban,Northeast,1,2,Vehicle,2,170000,1700,3,202306,1.1242,23060280,1.7647058823529413,7.438971592395862
6.741700000000001,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,140000,1600,3,202306,1.1242,23060281,1.875,7.3783837129967145
28.2286,2,1,3,0,Rural,South,1,2,Vehicle,2,210000,2000,3,202306,1.1242,23060282,1.5,7.601402334583733
28.2286,2,1,3,0,Rural,South,1,1,Vehicle,2,190000,2500,3,202306,1.1242,23060283,1.2,7.824445930877619
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,150000,1300,3,202306,1.1242,23060284,2.307692307692308,7.170888478512505
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,240000,2200,3,202306,1.1242,23060285,1.3636363636363638,7.696667081526462
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,1800,3,202306,1.1242,23060286,1.6666666666666667,7.496097345175956
28.2286,2,1,3,0,Rural,South,1,2,Land-Home,2,120000,1600,3,202306,1.1242,23060287,1.875,7.3783837129967145
28.2286,1,1,3,0,Rural,South,1,1,Land-Home,2,110000,1900,3,202306,1.1242,23060288,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Suburban,South,1,1,Land-Home,2,150000,1900,3,202306,1.1242,23060289,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Rural,South,1,3,Land-Home,2,170000,2000,3,202306,1.1242,23060290,1.5,7.601402334583733
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,2300,3,202306,1.1242,23060291,1.3043478260869565,7.741099090035366
28.2286,2,1,4,0,Rural,South,1,1,Land-Home,2,180000,2200,3,202306,1.1242,23060292,1.3636363636363638,7.696667081526462
28.2286,2,1,5,0,Rural,South,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060293,1.875,7.3783837129967145
28.2286,2,1,5,0,Rural,South,1,2,Land-Home,2,190000,2500,3,202306,1.1242,23060294,1.2,7.824445930877619
28.2286,2,1,3,0,Suburban,South,1,1,Land-Home,2,120000,2200,3,202306,1.1242,23060295,1.3636363636363638,7.696667081526462
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,140000,1100,1,202306,1.1242,23060296,0.9090909090909091,7.00397413672268
28.2286,2,1,3,0,Suburban,South,1,1,Vehicle,2,93000,2000,3,202306,1.1242,23060297,1.5,7.601402334583733
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,2100,3,202306,1.1242,23060298,1.4285714285714286,7.650168700845001
28.2286,2,1,3,0,Suburban,South,1,1,Land-Home,2,120000,1600,3,202306,1.1242,23060299,1.875,7.3783837129967145
18.819000000000003,2,1,3,0,Rural,,1,2,Land-Home,3,220000,3200,3,202306,1.1242,23060300,0.9375,8.071218539969863
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,1900,3,202306,1.1242,23060301,1.5789473684210527,7.550135342488429
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,240000,2300,3,202306,1.1242,23060302,1.3043478260869565,7.741099090035366
28.2286,2,1,3,0,Urban,South,1,2,Land-Home,2,160000,1700,3,202306,1.1242,23060303,1.7647058823529413,7.438971592395862
28.2286,2,1,3,0,Rural,South,1,2,Land-Home,2,130000,1100,3,202306,1.1242,23060304,2.7272727272727275,7.00397413672268
28.2286,2,1,3,0,Suburban,South,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060305,1.875,7.3783837129967145
6.6955,2,1,3,0,Rural,South,1,1,Vehicle,2,240000,2200,3,202306,1.1242,23060306,1.3636363636363638,7.696667081526462
28.2286,1,1,3,0,Rural,South,1,1,Land-Home,2,120000,1500,3,202306,1.1242,23060307,2.0,7.313886831633462
28.2286,2,1,3,0,Rural,South,1,2,Land-Home,2,150000,1500,3,202306,1.1242,23060308,2.0,7.313886831633462
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,2200,3,202306,1.1242,23060309,1.3636363636363638,7.696667081526462
28.2286,2,1,3,0,Rural,South,1,1,Land-Home,2,150000,1600,3,202306,1.1242,23060310,1.875,7.3783837129967145
28.2286,2,1,1,0,Rural,South,0,0,Land-Home,2,110000,1600,3,202306,1.1242,23060311,1.875,7.3783837129967145
28.2286,2,1,2,0,Suburban,South,0,0,Other,2,160000,2500,3,202306,1.1242,23060312,1.2,7.824445930877619
28.2286,2,1,2,0,Rural,South,0,0,Land-Home,2,150000,2100,3,202306,1.1242,23060313,1.4285714285714286,7.650168700845001
7.794700000000001,1,1,1,0,Rural,West,0,0,Land-Home,2,190000,1200,1,202306,1.1242,23060314,0.8333333333333334,7.0909098220799835
7.794700000000001,2,1,1,0,Rural,West,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060315,2.0,7.313886831633462
7.794700000000001,2,1,1,0,Suburban,West,0,0,Vehicle,2,200000,1400,3,202306,1.1242,23060316,2.142857142857143,7.244941546337007
7.794700000000001,2,1,1,0,Suburban,West,0,0,Land-Home,2,210000,1600,3,202306,1.1242,23060317,1.875,7.3783837129967145
7.794700000000001,2,1,1,0,Rural,West,0,0,Land-Home,2,150000,1600,3,202306,1.1242,23060318,1.875,7.3783837129967145
7.794700000000001,2,1,1,0,Rural,West,0,0,Vehicle,2,200000,1700,3,202306,1.1242,23060319,1.7647058823529413,7.438971592395862
28.2286,2,1,1,0,Rural,South,0,0,Land-Home,2,140000,2200,3,202306,1.1242,23060320,1.3636363636363638,7.696667081526462
7.794700000000001,2,1,1,0,Rural,West,0,0,Vehicle,2,180000,1200,3,202306,1.1242,23060321,2.5,7.0909098220799835
7.794700000000001,1,1,1,0,Rural,West,0,0,Land-Home,2,300000,1400,3,202306,1.1242,23060322,2.142857142857143,7.244941546337007
6.741700000000001,2,1,1,0,Rural,Northeast,0,0,Vehicle,2,150000,1400,3,202306,1.1242,23060323,2.142857142857143,7.244941546337007
6.741700000000001,1,1,1,0,Rural,Northeast,0,0,Land-Home,2,160000,1500,3,202306,1.1242,23060324,2.0,7.313886831633462
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Vehicle,2,150000,1700,3,202306,1.1242,23060325,1.7647058823529413,7.438971592395862
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060326,2.0,7.313886831633462
6.741700000000001,2,1,1,0,Rural,Northeast,0,0,Vehicle,2,130000,1500,3,202306,1.1242,23060327,2.0,7.313886831633462
6.741700000000001,2,1,1,0,Suburban,Northeast,0,0,Vehicle,2,150000,1600,3,202306,1.1242,23060328,1.875,7.3783837129967145
6.741700000000001,2,1,1,0,Suburban,Northeast,0,0,Vehicle,2,120000,1200,3,202306,1.1242,23060329,2.5,7.0909098220799835
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,150000,1600,1,202306,1.1242,23060330,0.625,7.3783837129967145
6.741700000000001,2,1,1,0,Rural,Northeast,0,0,Vehicle,2,130000,1600,3,202306,1.1242,23060331,1.875,7.3783837129967145
6.741700000000001,1,1,1,0,Urban,Northeast,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060332,2.0,7.313886831633462
28.2286,2,1,2,0,Urban,South,0,0,Land-Home,2,140000,1400,1,202306,1.1242,23060333,0.7142857142857143,7.244941546337007
28.2286,2,1,2,0,Suburban,South,0,0,Land-Home,2,170000,1100,1,202306,1.1242,23060334,0.9090909090909091,7.00397413672268
28.2286,2,1,2,0,Urban,South,0,0,Land-Home,2,150000,1600,3,202306,1.1242,23060335,1.875,7.3783837129967145
28.2286,2,1,2,0,Suburban,South,0,0,Land-Home,2,78000,1600,3,202306,1.1242,23060336,1.875,7.3783837129967145
28.2286,2,1,2,0,Rural,South,0,0,Land-Home,2,190000,2500,3,202306,1.1242,23060337,1.2,7.824445930877619
7.794700000000001,2,1,2,0,Rural,West,0,0,Vehicle,2,180000,2200,3,202306,1.1242,23060338,1.3636363636363638,7.696667081526462
7.794700000000001,2,1,1,0,Suburban,West,0,0,Vehicle,2,180000,1500,1,202306,1.1242,23060339,0.6666666666666666,7.313886831633462
6.6955,1,1,1,0,Urban,Midwest,0,0,Land-Home,2,260000,2000,3,202306,1.1242,23060340,1.5,7.601402334583733
6.6955,2,1,1,0,Suburban,Midwest,0,0,Land-Home,2,180000,1600,3,202306,1.1242,23060341,1.875,7.3783837129967145
6.6955,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060342,2.0,7.313886831633462
6.6955,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,130000,1600,3,202306,1.1242,23060343,1.875,7.3783837129967145
6.6955,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060344,2.0,7.313886831633462
7.794700000000001,2,1,2,0,Rural,West,0,0,Land-Home,2,140000,1900,3,202306,1.1242,23060346,1.5789473684210527,7.550135342488429
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,150000,1500,3,202306,1.1242,23060347,2.0,7.313886831633462
6.741700000000001,2,1,1,0,Suburban,Northeast,0,0,Land-Home,2,110000,1600,3,202306,1.1242,23060348,1.875,7.3783837129967145
6.741700000000001,2,1,1,0,Suburban,Northeast,0,0,Land-Home,2,120000,1300,3,202306,1.1242,23060349,2.307692307692308,7.170888478512505
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,160000,1800,3,202306,1.1242,23060350,1.6666666666666667,7.496097345175956
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Vehicle,2,110000,1500,3,202306,1.1242,23060351,2.0,7.313886831633462
6.741700000000001,2,1,2,0,Suburban,Northeast,0,0,Land-Home,2,150000,1600,3,202306,1.1242,23060352,1.875,7.3783837129967145
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Vehicle,2,160000,1700,3,202306,1.1242,23060353,1.7647058823529413,7.438971592395862
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Other,2,140000,1300,3,202306,1.1242,23060354,2.307692307692308,7.170888478512505
28.2286,2,1,2,0,Rural,South,0,0,Land-Home,2,180000,2100,3,202306,1.1242,23060355,1.4285714285714286,7.650168700845001
28.2286,2,1,2,0,Suburban,South,0,0,Vehicle,2,170000,1900,3,202306,1.1242,23060356,1.5789473684210527,7.550135342488429
28.2286,2,1,1,0,Rural,South,0,0,Land-Home,2,78000,1600,3,202306,1.1242,23060357,1.875,7.3783837129967145
28.2286,2,1,2,0,Suburban,Midwest,0,0,Vehicle,2,190000,2400,3,202306,1.1242,23060358,1.25,7.783640596221253
6.6955,2,1,1,0,Urban,Midwest,0,0,Vehicle,2,150000,1600,3,202306,1.1242,23060359,1.875,7.3783837129967145
7.794700000000001,2,1,1,0,Suburban,West,0,0,Vehicle,2,170000,1500,3,202306,1.1242,23060360,2.0,7.313886831633462
7.794700000000001,2,1,1,0,Suburban,West,0,0,Vehicle,2,150000,1400,3,202306,1.1242,23060361,2.142857142857143,7.244941546337007
7.794700000000001,2,1,1,0,Suburban,West,0,0,Land-Home,2,150000,1600,3,202306,1.1242,23060362,1.875,7.3783837129967145
7.794700000000001,2,1,1,0,Suburban,West,0,0,Land-Home,2,140000,1300,3,202306,1.1242,23060363,2.307692307692308,7.170888478512505
6.741700000000001,2,1,2,0,Rural,Northeast,0,0,Vehicle,2,190000,1800,3,202306,1.1242,23060364,1.6666666666666667,7.496097345175956
6.741700000000001,2,1,2,0,Suburban,Northeast,0,0,Vehicle,2,140000,1800,3,202306,1.1242,23060365,1.6666666666666667,7.496097345175956
6.741700000000001,2,1,2,0,Rural,Northeast,0,0,Land-Home,2,170000,1500,3,202306,1.1242,23060366,2.0,7.313886831633462
6.741700000000001,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,190000,2000,3,202306,1.1242,23060367,1.5,7.601402334583733
28.2286,1,1,2,0,Suburban,South,0,0,Vehicle,2,93000,1600,3,202306,1.1242,23060368,1.875,7.3783837129967145
6.6955,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,120000,1800,3,202306,1.1242,23060369,1.6666666666666667,7.496097345175956
7.794700000000001,1,2,9,0,,West,9,9,,2,140000,1200,3,202306,1.1242,23060370,2.5,7.0909098220799835
7.794700000000001,1,2,9,0,,West,9,9,,2,160000,1600,3,202306,1.1242,23060371,1.875,7.3783837129967145
7.794700000000001,2,2,9,0,,West,9,9,,2,150000,1600,3,202306,1.1242,23060372,1.875,7.3783837129967145
7.794700000000001,1,2,9,0,,West,9,9,,2,92000,1100,1,202306,1.1242,23060373,0.9090909090909091,7.00397413672268
28.2286,2,2,9,0,,South,9,9,,2,78000,1100,3,202306,1.1242,23060374,2.7272727272727275,7.00397413672268
28.2286,1,2,9,0,,South,9,9,,2,160000,1800,3,202306,1.1242,23060375,1.6666666666666667,7.496097345175956
28.2286,1,2,9,0,,South,9,9,,2,170000,1900,3,202306,1.1242,23060376,1.5789473684210527,7.550135342488429
6.6955,1,2,9,0,,West,9,9,,2,190000,1500,3,202306,1.1242,23060377,2.0,7.313886831633462
7.794700000000001,1,2,9,0,,West,9,9,,2,130000,1200,3,202306,1.1242,23060378,2.5,7.0909098220799835
6.6955,1,2,9,0,,Midwest,9,9,,2,150000,1600,3,202306,1.1242,23060379,1.875,7.3783837129967145
7.794700000000001,1,2,9,0,,South,9,9,,2,140000,1300,3,202306,1.1242,23060380,2.307692307692308,7.170888478512505
